,Z,N,M_ex,Esh,alpha2,alpha4,alpha6,S_Z0N1,S_Z0N2,S_Z1N0,S_Z2N0,exist
1620,49,102,51.06,1.5,0.16,0.015,-0.023,2.150999999999998,2.9919999999999938,17.859,38.798,valid
1621,49,103,58.56,1.45,0.158,0.008,-0.019,0.5709999999999997,2.7219999999999978,18.399,39.418000000000006,valid
1622,49,104,64.77,1.38,0.157,0.0,-0.016,1.861000000000006,2.4320000000000057,18.399,39.858000000000004,valid
1623,49,105,72.43,1.25,0.158,-0.007,-0.018,0.41099999999998893,2.271999999999995,18.87899999999999,40.458,valid
1624,49,106,78.92,1.21,0.155,-0.015,-0.013,1.5810000000000048,1.9919999999999938,18.968999999999994,41.007999999999996,valid
1625,49,107,86.79,1.04,0.16,-0.022,-0.021,0.20099999999999518,1.782,19.558999999999997,41.63799999999999,valid
1626,49,108,93.53,1.01,0.158,-0.029,-0.017,1.3310000000000048,1.532,19.539,42.068,valid
1627,49,110,108.76,0.96,0.149,-0.045,-0.005,1.0709999999999997,0.9119999999999955,20.009,42.987999999999985,valid
1628,49,112,124.35,0.84,0.134,-0.046,0.0,0.9210000000000083,0.5520000000000103,20.459000000000017,43.918000000000006,valid
1629,49,114,140.15,0.48,0.117,-0.046,0.001,0.8209999999999997,0.3419999999999881,20.888999999999996,44.828,valid
1630,49,116,155.41,-0.85,0.025,-0.012,0.001,1.1010000000000009,0.8820000000000086,21.46900000000001,46.27800000000002,valid
1631,49,118,170.75,-2.5,0.029,-0.018,0.006,1.09100000000001,0.801999999999996,22.689000000000007,47.888000000000005,valid
1632,49,120,186.54,-4.1,0.014,-0.011,0.004,0.7810000000000077,0.3520000000000074,23.599000000000004,49.548,valid
1633,50,48,-41.29,-7.95,0.006,0.0,0.0,17.570999999999998,32.762,1.2289999999999974,0.1679999999999957,valid
1634,50,49,-47.9,-9.03,0.006,0.0,0.0,14.681,32.251999999999995,1.6689999999999952,2.237999999999996,valid
1635,50,50,-56.83,-10.25,0.006,0.0,0.0,17.000999999999998,31.682,3.0389999999999997,4.047999999999998,valid
1636,50,51,-59.7,-9.11,0.006,0.0,0.0,10.941000000000004,27.942000000000004,3.0290000000000017,4.718,valid
1637,50,52,-64.83,-8.07,0.006,0.0,0.0,13.200999999999995,24.142,3.688999999999991,5.317999999999994,valid
1638,50,53,-67.21,-7.18,0.006,0.0,0.0,10.450999999999995,23.65199999999999,3.7989999999999906,6.037999999999993,valid
1639,50,54,-71.82,-6.38,0.006,0.0,0.0,12.681,23.131999999999994,4.488999999999988,6.817999999999994,valid
1640,50,55,-73.73,-5.73,0.006,0.0,0.0,9.98100000000001,22.66200000000001,4.639000000000008,7.8380000000000045,valid
1641,50,56,-77.84,-5.15,0.006,0.0,0.0,12.181,22.16200000000001,5.519000000000004,8.907999999999998,valid
1642,50,57,-78.85,-4.27,0.006,0.0,0.0,9.08099999999999,21.26199999999999,5.5189999999999895,9.537999999999993,valid
1643,50,58,-82.09,-3.51,0.006,0.0,0.0,11.311000000000009,20.392,6.159000000000004,10.218,valid
1644,50,59,-82.72,-2.88,0.006,0.0,0.0,8.700999999999995,20.012000000000004,6.2390000000000025,10.918000000000003,valid
1645,50,60,-85.58,-2.39,0.006,0.0,0.0,10.931,19.631999999999994,6.959000000000001,11.668000000000003,valid
1646,50,61,-85.86,-2.02,0.006,0.0,0.0,8.351,19.282,7.079000000000006,12.407999999999998,valid
1647,50,62,-88.33,-1.78,0.006,0.0,0.0,10.540999999999999,18.892,7.769000000000004,13.248000000000001,valid
1648,50,63,-88.29,-1.66,0.006,0.0,-0.001,8.031000000000008,18.572000000000006,7.929,14.168000000000003,valid
1649,50,64,-90.37,-1.63,0.005,0.0,0.0,10.150999999999998,18.182000000000006,8.709000000000001,15.168000000000003,valid
1650,50,65,-89.8,-1.54,0.006,0.0,0.0,7.500999999999992,17.65199999999999,8.849000000000002,15.968,valid
1651,50,66,-91.21,-1.4,0.006,0.0,0.0,9.480999999999996,16.98199999999999,9.429,16.61799999999999,valid
1652,50,67,-90.13,-1.32,0.006,0.0,-0.002,6.991000000000001,16.471999999999998,9.418999999999995,17.22799999999999,valid
1653,50,68,-91.2,-1.39,0.006,0.0,-0.003,9.141000000000007,16.13200000000001,10.008999999999999,17.898000000000007,valid
1654,50,69,-89.91,-1.6,0.006,0.0,-0.003,6.7809999999999935,15.922,10.129000000000003,18.597999999999995,valid
1655,50,70,-90.7,-1.9,0.006,0.0,-0.003,8.861000000000006,15.642,10.799000000000005,19.308000000000003,valid
1656,50,71,-89.1,-2.29,0.006,0.0,-0.003,6.470999999999991,15.331999999999997,10.878999999999989,20.017999999999997,valid
1657,50,72,-89.57,-2.77,0.006,0.0,-0.002,8.540999999999999,15.01199999999999,11.528999999999995,20.737999999999996,valid
1658,50,73,-87.68,-3.33,0.006,0.0,0.0,6.181000000000013,14.722000000000012,11.599000000000002,21.368000000000006,valid
1659,50,74,-87.83,-3.98,0.006,0.0,-0.003,8.220999999999991,14.402000000000005,12.188999999999991,22.037999999999993,valid
1660,50,75,-85.7,-4.73,0.006,0.0,-0.003,5.941000000000004,14.161999999999995,12.258999999999999,22.70800000000001,valid
1661,50,76,-85.62,-5.6,0.006,0.0,-0.002,7.991000000000001,13.932000000000006,12.879000000000003,23.407999999999998,valid
1662,50,77,-83.28,-6.57,0.006,0.0,-0.002,5.730999999999996,13.721999999999998,12.959000000000001,24.058000000000003,valid
1663,50,78,-82.95,-7.63,0.006,0.0,-0.002,7.741000000000001,13.471999999999998,13.579000000000006,24.737999999999996,valid
1664,50,79,-80.39,-8.78,0.006,0.0,-0.002,5.5109999999999975,13.251999999999999,13.668999999999995,25.618000000000006,valid
1665,50,80,-79.8,-10.0,0.006,0.0,-0.002,7.480999999999996,12.991999999999994,14.258999999999999,26.787999999999993,valid
1666,50,81,-76.98,-11.29,0.005,-0.002,-0.001,5.2510000000000066,12.732000000000003,14.469000000000007,27.658000000000005,valid
1667,50,82,-76.14,-12.66,0.004,0.0,0.0,7.230999999999996,12.482000000000003,15.198999999999996,28.477999999999998,valid
1668,50,83,-70.47,-11.46,0.006,0.0,0.0,2.400999999999998,9.631999999999994,15.198999999999996,29.008,valid
1669,50,84,-66.68,-10.27,0.006,0.0,-0.002,4.281000000000008,6.682000000000006,15.639000000000008,29.478000000000005,valid
1670,50,85,-60.73,-9.15,0.006,-0.001,-0.002,2.12099999999999,6.4019999999999975,15.678999999999993,29.947999999999997,valid
1671,50,86,-56.7,-8.1,0.006,0.0,-0.001,4.041000000000006,6.1619999999999955,16.189000000000007,30.428,valid
1672,50,87,-50.53,-7.11,0.006,0.0,-0.002,1.900999999999998,5.942000000000004,16.219,31.008,valid
1673,50,88,-46.27,-6.19,0.006,-0.001,-0.002,3.8110000000000017,5.712,16.779000000000003,31.678,valid
1674,50,89,-39.9,-5.32,0.006,0.0,0.0,1.7009999999999952,5.511999999999997,16.958999999999996,32.378,valid
1675,50,90,-35.36,-4.47,0.004,0.0,0.0,3.5310000000000006,5.231999999999996,17.609,33.068,valid
1676,50,91,-28.49,-3.43,0.006,0.0,-0.002,1.2009999999999987,4.731999999999999,17.549,33.41799999999999,valid
1677,50,92,-23.48,-2.44,0.006,-0.001,-0.002,3.0610000000000017,4.2620000000000005,17.959,33.808,valid
1678,50,93,-16.44,-1.53,0.006,0.0,-0.001,1.0310000000000006,4.092000000000002,17.919000000000004,34.208,valid
1679,50,94,-11.3,-0.72,0.006,0.0,-0.002,2.930999999999999,3.9619999999999997,18.359,34.688,valid
1680,50,95,-4.19,-0.04,0.006,0.0,-0.002,0.9609999999999994,3.8919999999999995,18.399,35.188,valid
1681,50,96,1.02,0.51,0.006,-0.001,-0.001,2.860999999999999,3.821999999999999,19.009,35.418,valid
1682,50,97,8.2,0.99,0.006,-0.001,-0.001,0.891,3.751999999999999,18.759,35.558,valid
1683,50,98,13.58,1.42,0.006,-0.001,-0.001,2.690999999999999,3.581999999999999,18.869,35.708,valid
1684,50,99,20.91,1.76,0.144,0.033,-0.004,0.7409999999999997,3.4319999999999986,18.568999999999996,35.888,valid
1685,50,100,26.23,1.84,0.144,0.025,-0.004,2.7509999999999994,3.491999999999999,18.968999999999994,36.318,valid
1686,50,101,33.29,1.64,0.159,0.023,-0.021,1.011000000000001,3.7620000000000005,19.139000000000003,36.938,valid
1687,50,102,38.75,1.59,0.161,0.016,-0.023,2.610999999999999,3.622,19.599000000000004,37.458,valid
1688,50,103,46.27,1.6,0.154,0.006,-0.014,0.5509999999999966,3.1619999999999955,19.579,37.977999999999994,valid
1689,50,104,51.95,1.49,0.157,0.0,-0.016,2.391,2.9419999999999966,20.108999999999995,38.507999999999996,valid
1690,50,105,59.6,1.39,0.159,-0.007,-0.018,0.42100000000000115,2.812000000000001,20.119000000000007,38.99799999999999,valid
1691,50,106,65.6,1.34,0.155,-0.016,-0.013,2.071000000000007,2.492000000000008,20.60900000000001,39.578,valid
1692,50,107,73.45,1.19,0.156,-0.022,-0.015,0.2209999999999912,2.291999999999998,20.629000000000005,40.188,valid
1693,50,108,79.69,1.14,0.158,-0.03,-0.018,1.8310000000000048,2.051999999999996,21.129000000000005,40.668000000000006,valid
1694,50,110,94.31,0.99,0.151,-0.043,-0.01,1.5510000000000037,1.521999999999995,21.739000000000004,41.748000000000005,valid
1695,50,112,109.39,0.84,0.006,0.0,-0.001,1.4410000000000043,1.0620000000000012,22.248999999999995,42.70800000000001,valid
1696,50,114,123.94,-0.28,0.006,-0.001,-0.002,1.6610000000000031,1.5920000000000023,23.49900000000001,44.388000000000005,valid
1697,50,116,138.66,-1.66,0.006,0.0,-0.001,1.59100000000001,1.4220000000000006,24.039,45.50800000000001,valid
1698,50,118,153.58,-3.26,0.006,0.0,0.0,1.4509999999999952,1.2219999999999835,24.45899999999999,47.147999999999996,valid
1699,50,120,168.64,-5.12,0.008,0.0,-0.002,1.4510000000000236,1.0820000000000256,25.189000000000007,48.78800000000001,valid
1700,50,122,184.37,-6.7,0.006,0.0,-0.001,0.7409999999999872,0.41199999999998127,25.71900000000001,49.768,valid
1701,51,57,-72.41,-3.21,0.023,0.014,0.003,9.991000000000001,22.12199999999999,0.849000000000002,6.3679999999999914,valid
1702,51,58,-75.77,-2.45,0.023,0.016,0.001,11.431,21.422,0.9689999999999923,7.127999999999997,valid
1703,51,59,-77.08,-1.82,0.023,0.016,0.001,9.381000000000002,20.812,1.6489999999999991,7.888000000000002,valid
1704,51,60,-80.03,-1.32,0.023,0.017,0.002,11.021000000000003,20.402000000000005,1.7390000000000025,8.698000000000004,valid
1705,51,61,-80.99,-0.96,0.022,0.0,-0.005,9.030999999999993,20.051999999999996,2.418999999999995,9.498000000000001,valid
1706,51,62,-83.57,-0.71,0.022,0.0,-0.005,10.650999999999998,19.68199999999999,2.5289999999999946,10.297999999999998,valid
1707,51,63,-84.12,-0.52,0.02,0.0,-0.002,8.621000000000011,19.27200000000001,3.118999999999998,11.047999999999998,valid
1708,51,64,-86.21,-0.39,0.02,0.0,-0.002,10.160999999999989,18.782,3.128999999999989,11.83799999999999,valid
1709,51,65,-86.32,-0.33,0.022,0.013,0.002,8.181,18.341999999999988,3.8089999999999957,12.657999999999998,valid
1710,51,66,-87.92,-0.28,0.023,0.015,0.006,9.671000000000008,17.852000000000007,3.9990000000000077,13.428000000000008,valid
1711,51,67,-87.53,-0.25,0.024,0.015,0.005,7.680999999999999,17.352000000000007,4.689000000000005,14.108,valid
1712,51,68,-88.67,-0.28,0.025,0.014,0.001,9.211,16.892,4.758999999999999,14.767999999999997,valid
1713,51,69,-87.96,-0.44,0.025,0.014,0.003,7.360999999999992,16.571999999999992,5.338999999999997,15.468,valid
1714,51,70,-88.83,-0.74,0.024,0.014,0.004,8.941000000000004,16.301999999999996,5.418999999999995,16.218,valid
1715,51,71,-87.87,-1.15,0.024,0.017,0.004,7.111000000000006,16.05200000000001,6.05900000000001,16.938,valid
1716,51,72,-88.44,-1.64,0.024,0.016,0.003,8.640999999999993,15.751999999999999,6.159000000000004,17.688,valid
1717,51,73,-87.19,-2.22,0.023,0.016,0.003,6.821,15.461999999999993,6.798999999999991,18.397999999999993,valid
1718,51,74,-87.46,-2.89,0.024,0.016,0.003,8.340999999999996,15.161999999999995,6.918999999999995,19.107999999999986,valid
1719,51,75,-85.93,-3.65,0.024,0.016,0.003,6.541000000000013,14.882000000000009,7.519000000000004,19.778000000000002,valid
1720,51,76,-85.92,-4.5,0.023,0.015,0.002,8.060999999999995,14.602000000000007,7.588999999999997,20.468,valid
1721,51,77,-84.17,-5.46,0.022,0.013,0.001,6.321,14.381999999999994,8.179,21.138,valid
1722,51,78,-83.91,-6.51,0.022,0.011,-0.001,7.810999999999995,14.131999999999994,8.248999999999993,21.828,valid
1723,51,79,-81.9,-7.63,0.02,0.01,-0.004,6.061000000000009,13.872000000000003,8.799000000000005,22.468,valid
1724,51,80,-81.4,-8.85,0.021,0.0,-0.003,7.571,13.632000000000009,8.889000000000008,23.148000000000007,valid
1725,51,81,-79.09,-10.07,0.013,0.0,-0.002,5.7609999999999975,13.331999999999997,9.399,23.868000000000006,valid
1726,51,82,-78.22,-11.34,0.004,0.0,0.0,7.200999999999995,12.961999999999993,9.368999999999998,24.567999999999994,valid
1727,51,83,-73.24,-10.27,0.014,0.01,0.0,3.0909999999999958,10.291999999999991,10.058999999999996,25.257999999999992,valid
1728,51,84,-69.68,-9.23,0.022,0.015,0.001,4.511000000000012,7.602000000000007,10.289,25.928000000000008,valid
1729,51,85,-64.31,-8.13,0.022,0.014,0.0,2.700999999999995,7.212000000000007,10.869000000000005,26.548,valid
1730,51,86,-60.34,-7.07,0.022,0.01,-0.002,4.101000000000001,6.801999999999996,10.929,27.118000000000006,valid
1731,51,87,-54.71,-6.06,0.02,0.008,-0.002,2.440999999999997,6.541999999999998,11.469,27.688,valid
1732,51,88,-50.5,-5.13,0.021,-0.001,-0.003,3.860999999999999,6.301999999999996,11.518999999999997,28.298,valid
1733,51,89,-44.58,-4.16,0.02,0.0,-0.002,2.150999999999998,6.011999999999997,11.969,28.927999999999997,valid
1734,51,90,-40.07,-3.27,0.022,0.012,0.004,3.5610000000000017,5.712,11.999,29.608,valid
1735,51,91,-33.96,-2.45,0.024,0.017,0.006,1.9610000000000003,5.522000000000002,12.759000000000002,30.308,valid
1736,51,92,-29.18,-1.63,0.023,0.017,0.004,3.2909999999999986,5.251999999999999,12.988999999999999,30.947999999999997,valid
1737,51,93,-22.71,-0.76,0.023,0.018,0.004,1.6010000000000009,4.8919999999999995,13.559,31.478,valid
1738,51,94,-17.65,0.01,0.023,0.018,0.003,3.0109999999999975,4.611999999999998,13.638999999999998,31.997999999999998,valid
1739,51,95,-11.08,0.68,0.029,0.015,0.0,1.5010000000000012,4.511999999999999,14.178999999999998,32.578,valid
1740,51,96,-5.9,1.27,0.028,0.014,0.0,2.891,4.392000000000001,14.209,33.218,valid
1741,51,97,0.48,1.45,0.14,0.044,-0.003,1.690999999999999,4.581999999999999,15.008999999999999,33.768,valid
1742,51,98,5.5,1.58,0.141,0.039,-0.002,3.051,4.741999999999999,15.369,34.238,valid
1743,51,99,12.06,1.66,0.144,0.034,-0.006,1.5109999999999992,4.561999999999999,16.139,34.708,valid
1744,51,100,17.34,1.75,0.144,0.026,-0.004,2.7910000000000004,4.302,16.179000000000002,35.147999999999996,valid
1745,51,101,23.97,1.63,0.159,0.023,-0.021,1.4410000000000007,4.232000000000001,16.609,35.748000000000005,valid
1746,51,102,29.48,1.68,0.153,0.014,-0.011,2.560999999999998,4.001999999999999,16.558999999999997,36.158,valid
1747,51,103,36.45,1.63,0.155,0.008,-0.014,1.1009999999999973,3.6619999999999955,17.109,36.688,valid
1748,51,104,42.11,1.55,0.157,0.0,-0.016,2.411000000000003,3.5120000000000005,17.129000000000005,37.238,valid
1749,51,105,49.37,1.54,0.154,-0.008,-0.012,0.8110000000000017,3.222000000000005,17.519000000000005,37.638000000000005,valid
1750,51,106,55.25,1.43,0.155,-0.015,-0.013,2.190999999999997,3.001999999999999,17.638999999999996,38.248000000000005,valid
1751,51,107,62.7,1.36,0.153,-0.023,-0.01,0.6209999999999969,2.811999999999994,18.039,38.668000000000006,valid
1752,51,108,68.85,1.26,0.158,-0.03,-0.018,1.9210000000000083,2.542000000000005,18.129000000000005,39.25800000000001,valid
1753,51,109,76.52,1.18,0.15,-0.038,-0.006,0.400999999999998,2.3220000000000063,18.55900000000001,39.81800000000001,valid
1754,51,110,82.97,1.13,0.147,-0.044,-0.005,1.6209999999999969,2.021999999999995,18.629000000000005,40.36800000000001,valid
1755,51,111,90.84,1.01,0.145,-0.051,-0.001,0.20099999999999518,1.821999999999992,19.209000000000003,40.938,valid
1756,51,112,97.49,0.92,0.135,-0.046,-0.003,1.4210000000000083,1.6220000000000034,19.189000000000007,41.438,valid
1757,51,114,111.98,0.25,0.025,0.015,0.002,1.670999999999994,1.6519999999999904,19.248999999999995,42.748000000000005,valid
1758,51,115,119.77,-0.39,0.024,0.014,0.001,0.2810000000000077,1.9520000000000017,19.699000000000012,43.248000000000005,valid
1759,51,116,126.26,-1.08,0.022,0.009,-0.001,1.5809999999999906,1.8619999999999983,19.688999999999993,43.727999999999994,valid
1760,51,117,134.18,-1.79,0.021,0.008,-0.001,0.15099999999999802,1.7319999999999887,20.069000000000003,44.168000000000006,valid
1761,51,118,140.71,-2.66,0.023,0.0,-0.006,1.5409999999999986,1.6919999999999966,20.159000000000006,44.617999999999995,valid
1762,51,119,148.78,-3.43,0.017,-0.004,-0.003,0.0010000000000065512,1.5420000000000051,20.52900000000001,45.048,valid
1763,51,120,155.47,-4.35,0.011,-0.007,0.004,1.381000000000002,1.3820000000000086,20.45899999999999,45.647999999999996,valid
1764,51,121,163.51,-5.34,0.003,0.0,0.0,0.031000000000007688,1.4120000000000097,20.819000000000003,46.158000000000015,valid
1765,51,122,170.74,-5.93,0.01,0.009,0.003,0.8409999999999815,0.8719999999999892,20.918999999999997,46.638000000000005,valid
1766,51,124,186.62,-7.28,0.02,0.0,-0.004,0.7109999999999861,0.262000000000004,21.599000000000004,47.53800000000001,valid
1767,52,53,-52.74,-5.43,0.039,0.016,-0.002,11.161000000000003,26.192000000000004,0.8289999999999988,0.10800000000000765,valid
1768,52,54,-58.06,-4.5,0.042,0.012,-0.001,13.391,24.552000000000003,1.4390000000000054,0.8180000000000085,valid
1769,52,55,-60.61,-3.67,0.039,0.015,-0.002,10.620999999999997,24.011999999999997,1.4689999999999923,1.4579999999999949,valid
1770,52,56,-65.37,-2.91,0.039,0.016,-0.001,12.831000000000005,23.452,2.1690000000000094,2.1080000000000005,valid
1771,52,57,-67.43,-2.27,0.041,0.022,0.001,10.131000000000002,22.962000000000007,2.30900000000001,3.158000000000012,valid
1772,52,58,-71.66,-1.7,0.042,0.024,0.002,12.30099999999999,22.43199999999999,3.1790000000000003,4.147999999999993,valid
1773,52,59,-73.15,-1.14,0.046,0.025,0.0,9.561000000000009,21.862,3.359000000000007,5.008000000000006,valid
1774,52,60,-76.74,-0.6,0.046,0.025,0.0,11.660999999999989,21.221999999999998,3.9989999999999934,5.737999999999996,valid
1775,52,61,-77.74,-0.17,0.041,0.016,-0.004,9.071,20.73199999999999,4.039,6.457999999999995,valid
1776,52,62,-80.9,0.17,0.042,0.021,0.0,11.23100000000001,20.30200000000001,4.619000000000012,7.148000000000007,valid
1777,52,63,-81.5,0.4,0.042,0.022,0.0,8.670999999999994,19.902000000000005,4.668999999999995,7.787999999999993,valid
1778,52,64,-84.25,0.54,0.041,0.022,0.001,10.821,19.491999999999994,5.329000000000006,8.457999999999995,valid
1779,52,65,-84.47,0.58,0.042,0.023,0.002,8.290999999999999,19.112,5.439000000000005,9.248000000000001,valid
1780,52,66,-86.82,0.54,0.042,0.026,0.004,10.420999999999994,18.711999999999993,6.188999999999991,10.187999999999999,valid
1781,52,67,-86.64,0.45,0.044,0.028,0.003,7.891000000000007,18.312,6.398999999999999,11.088000000000005,valid
1782,52,68,-88.49,0.34,0.045,0.028,0.003,9.920999999999994,17.812,7.108999999999993,11.867999999999991,valid
1783,52,69,-87.86,0.18,0.045,0.029,0.004,7.441000000000004,17.362,7.189000000000005,12.528000000000002,valid
1784,52,70,-89.31,-0.06,0.044,0.03,0.003,9.521000000000003,16.962000000000007,7.769000000000004,13.187999999999999,valid
1785,52,71,-88.4,-0.42,0.044,0.03,0.004,7.161000000000003,16.682000000000006,7.819000000000001,13.87800000000001,valid
1786,52,72,-89.6,-0.93,0.044,0.03,0.003,9.270999999999988,16.43199999999999,8.448999999999996,14.608,valid
1787,52,73,-88.43,-1.5,0.048,0.024,0.003,6.901000000000012,16.172,8.529000000000009,15.328,valid
1788,52,74,-89.29,-2.16,0.042,0.027,0.0,8.931,15.832000000000011,9.119000000000012,16.038000000000007,valid
1789,52,75,-87.82,-2.89,0.044,0.017,-0.001,6.600999999999987,15.531999999999986,9.178999999999986,16.69799999999999,valid
1790,52,76,-88.38,-3.71,0.042,0.017,-0.008,8.631000000000002,15.231999999999989,9.748999999999993,17.33799999999999,valid
1791,52,77,-86.62,-4.6,0.038,0.007,-0.003,6.311000000000009,14.94200000000001,9.739000000000003,17.918000000000003,valid
1792,52,78,-86.91,-5.6,0.035,0.007,-0.007,8.360999999999992,14.672,10.289,18.537999999999993,valid
1793,52,79,-84.93,-6.68,0.034,-0.001,-0.009,6.09100000000001,14.452000000000002,10.319,19.118000000000006,valid
1794,52,80,-84.86,-7.76,0.025,-0.01,-0.001,8.000999999999992,14.092000000000002,10.748999999999993,19.638,valid
1795,52,81,-82.55,-8.9,0.014,-0.007,0.0,5.7609999999999975,13.76199999999999,10.748999999999993,20.147999999999993,valid
